[19.5258, 84.329, 0, 63.6128, 60.75, 0, 0, 0, 0, 11.6105, 17.0001, 4.6247, 0, 97.7904, 0, 0, 34.8947, 17.3597, 0, 27.3383, 0.1536, 0, 0, 17.3671, 0, 0, 0, 85.7293, 30.7133, 0, 0, 0, 0, 40.8793, 0, 19.1363, 12.5082, 0, 0, 5.0058, 0, 95.0268, 95.191, 47.7872, 0, 0, 0, 66.4353, 0, 5.537, 0, 0, 57.0637, 58.4807, 0, 2.2161, 0, 95.9155, 0, 21.6111, 0, 88.6934, 0, 19.0522, 32.9986, 1.9729, 0, 0, 75.0105, 72.2379, 78.348, 0, 0, 0, 0, 59.9555, 0, 66.1603, 81.6852, 0, 0, 0, 29.4602, 0, 14.2996, 0, 92.643, 0, 7.7603, 6.2235, 38.0814, 54.2598, 0, 67.1193, 2.3483, 66.2495, 65.1457, 32.1322, 0, 28.5465, 77.6437, 0, 49.6759, 0, 65.7544, 0, 19.3211, 0, 0, 0, 0, 50.9164, 0, 0, 72.5308, 85.282, 0, 42.7867, 6.9524, 63.053, 46.8545, 0, 92.1004, 68.6143, 0]
[77.8692, 51.0808, 0, 91.1465, 13.8085, 0, 59.0254, 35.3813, 48.399, 89.935, 47.7629, 95.363, 0, 0, 49.5188, 0, 36.7983, 49.5335, 0, 10.9759, 0, 35.4513, 69.1191, 0, 0, 0, 34.3683, 0, 0, 92.7274, 47.739, 81.6579, 65.822, 85.7336, 56.8208, 0, 26.1081, 53.5321, 0, 66.915, 0, 0, 0, 85.1397, 83.196, 0, 62.5019, 87.4248, 87.1386, 0, 64.9681, 38.088, 24.5337, 0, 0, 72.3627, 0, 0, 0, 79.3514, 63.0252, 76.3506, 96.0339, 0, 0, 76.624, 38.5087, 35.8502, 59.0068, 95.6791, 72.2215, 0, 23.3022, 23.0618, 73.9244, 94.0503, 78.5152, 0, 27.9385, 85.2425, 69.6556, 0, 2.1653, 22.553, 0, 69.5102, 54.4301, 0, 0, 0, 0, 92.4028, 0, 0, 0, 8.2112, 4.8842, 4.458, 0, 0, 0, 0, 78.084, 0, 14.7016, 86.2551, 0, 0, 0, 0, 23.5552, 0, 0, 0, 0, 91.5361, 45.7466, 0, 0, 0, 83.1482, 0, 2.9554, 77.3299, 0]
[0, 0, 0, 8.8197, 0, 0.7991, 96.7954, 43.66, 0, 10.1628, 85.7642, 0, 32.8442, 84.8555, 0, 8.044, 94.4249, 0, 0, 0, 0, 99.8843, 79.1803, 0, 0, 34.3683, 0, 0, 0, 64.6309, 0, 0, 39.2051, 0, 67.4437, 45.8919, 87.6149, 47.0476, 41.8647, 42.2458, 0, 0, 97.1987, 0, 0, 0, 0, 29.4101, 0, 62.5573, 0, 50.468, 79.0766, 0, 0, 34.0035, 46.895, 0.7361, 74.9098, 91.8941, 97.1919, 31.916, 28.9101, 69.0599, 92.9463, 0, 0, 72.4486, 0, 5.3425, 74.2817, 64.1724, 78.4062, 0, 36.4635, 81.3527, 0, 0, 40.5486, 30.1039, 33.8879, 29.8603, 0, 0, 12.7909, 0, 45.871, 0, 0, 0, 44.2099, 0, 21.7024, 33.0338, 98.7212, 0, 85.2475, 0, 42.351, 0, 5.7364, 37.4811, 0, 0, 0, 60.1743, 8.9891, 29.2554, 0, 35.6338, 68.5761, 0, 46.8845, 0, 64.927, 0, 0, 0, 30.1806, 0, 0, 20.7689, 63.0149, 47.8113, 37.5657]
[51.7328, 0, 74.5096, 33.9066, 16.8699, 0, 0, 35.8064, 86.1774, 0, 0, 40.5285, 89.4045, 45.452, 0, 4.9319, 2.9115, 0, 0, 0, 91.5074, 76.1152, 35.0904, 0, 85.7293, 0, 0, 0, 81.0038, 0, 15.05, 16.8318, 0, 12.1531, 82.4011, 0, 0, 15.6211, 0, 23.5965, 0, 0, 61.5547, 66.7156, 0, 0.2227, 32.9762, 33.1636, 26.3609, 0, 0, 0, 0, 0, 79.3861, 64.2829, 0, 0, 0, 82.9829, 68.8536, 0, 0, 44.2431, 84.9543, 12.6872, 60.2294, 0, 0, 0, 0, 13.7896, 0, 34.5962, 77.3697, 80.4257, 66.9817, 54.9464, 15.9486, 0, 68.7868, 92.3197, 0, 0, 0, 21.373, 31.9658, 62.6237, 0, 74.6208, 0, 26.3527, 0, 47.5708, 0, 0, 0, 0, 20.1801, 60.1143, 66.7248, 51.3923, 61.7593, 69.9925, 49.1349, 77.8756, 96.5861, 0, 0, 0, 0, 68.2134, 15.6732, 17.9479, 0, 91.5278, 3.4916, 95.6688, 0, 37.831, 0, 83.2247, 0, 0, 35.3648]
[0, 20.032, 0, 18.5794, 0, 0, 0, 87.8732, 0, 0, 0, 0, 26.8052, 85.577, 0, 0, 59.9783, 90.6044, 37.6411, 0, 12.4645, 54.6041, 54.1539, 63.9301, 30.7133, 0, 0, 81.0038, 0, 41.3868, 33.4438, 65.759, 4.5645, 68.5992, 7.1582, 49.303, 0, 89.2501, 56.2457, 24.2452, 65.9047, 0, 0, 94.7792, 91.4704, 43.375, 0.76, 0, 69.4875, 44.9062, 0, 0, 55.8866, 37.7396, 0.9167, 0, 58.7295, 0, 68.1411, 0, 0, 0, 68.5255, 0, 33.076, 53.4381, 0, 94.4056, 0, 0, 0, 28.1494, 11.158, 0, 18.2583, 75.8155, 0, 90.4214, 42.4872, 0, 27.9495, 19.6627, 15.3816, 9.4088, 2.4309, 43.911, 94.9833, 0, 50.8813, 45.5347, 45.8137, 11.0238, 0, 1.5474, 0, 0, 69.8893, 0, 94.7833, 93.6965, 0, 13.1106, 47.8312, 52.1071, 0, 46.2995, 32.6628, 0, 0, 1.787, 51.8672, 74.1971, 60.8122, 44.4155, 16.6488, 50.5753, 40.687, 0, 0, 0, 0, 0, 5.688, 0, 60.5106]
[9.1356, 0, 61.3364, 14.0598, 0, 73.2776, 0, 0, 72.6552, 0, 82.0487, 0, 0, 0, 45.686, 51.8471, 88.6524, 63.4563, 41.0748, 0, 0, 59.0433, 73.4264, 64.1195, 0, 92.7274, 64.6309, 0, 41.3868, 0, 76.0079, 46.8384, 65.7496, 0, 5.2669, 0, 0, 41.244, 93.7717, 62.5814, 0, 0, 20.9006, 61.2185, 0, 99.9793, 91.2472, 0, 13.0682, 25.1025, 42.218, 0, 0, 19.5342, 27.876, 89.555, 69.1281, 0, 0, 88.0815, 0, 0, 0, 49.9477, 36.4849, 3.4255, 0, 85.4278, 0, 41.2447, 44.1775, 0, 18.1886, 55.2185, 0, 0, 0, 25.1799, 0, 52.2337, 27.9732, 93.2023, 0, 67.0128, 71.133, 0, 69.8514, 62.0909, 0, 76.8688, 0, 39.7675, 88.0641, 0, 0, 49.4891, 94.4646, 0, 0, 0, 0, 8.8053, 81.2881, 17.1979, 0, 86.3654, 95.87, 0, 0, 65.521, 0, 0, 34.1681, 19.9143, 83.068, 13.4959, 0, 44.55, 0, 1.3173, 53.1143, 0, 53.6534, 0, 29.2023]
[0, 0, 2.4524, 0, 18.9635, 27.6231, 0, 27.3192, 0, 83.6174, 0, 0, 79.9779, 67.1626, 0, 0, 25.4792, 0, 0, 0, 0, 26.5166, 58.2152, 31.4843, 0, 47.739, 0, 15.05, 33.4438, 76.0079, 0, 58.9358, 19.0342, 0, 0, 89.9187, 10.5299, 0, 7.5162, 29.4146, 1.334, 62.8223, 0, 0, 99.7142, 90.2316, 45.1283, 0, 0, 0, 69.1778, 67.7653, 15.1837, 48.6374, 52.2938, 71.7688, 19.4656, 46.0805, 30.9039, 31.4189, 0, 97.254, 72.6262, 74.7622, 0, 55.3025, 0, 0, 6.6748, 0, 48.4562, 34.2389, 99.5561, 41.3524, 0, 97.5511, 58.931, 0, 0, 51.8126, 96.0797, 21.3934, 43.8604, 59.9812, 41.7774, 0, 0, 91.0037, 3.8969, 87.7031, 69.258, 0, 0, 0, 89.4265, 0, 49.5826, 83.9091, 0, 79.7927, 71.7694, 0, 43.2143, 97.9451, 0, 39.769, 0, 0, 0, 0, 0, 3.9073, 0, 0, 0, 88.377, 30.3616, 0.4025, 0, 0, 5.052, 0, 0, 0, 32.3295]
[0, 0, 0, 5.4149, 0, 0, 9.4711, 93.131, 6.0129, 92.9831, 28.6066, 0, 56.0216, 0, 28.0078, 82.4284, 89.1932, 16.1277, 8.1063, 0, 51.9027, 0, 16.088, 9.0308, 0, 81.6579, 0, 16.8318, 65.759, 46.8384, 58.9358, 0, 0, 0, 0, 0, 72.7711, 0, 65.1553, 46.8026, 0, 3.8202, 0, 31.8727, 0, 0, 0, 99.2999, 46.2764, 49.4328, 62.3201, 0, 20.6692, 8.2602, 0, 0, 27.045, 96.5001, 31.1356, 0, 0, 90.4933, 83.8558, 83.6845, 0, 73.4485, 0, 0, 44.3476, 56.5891, 93.1857, 0, 0, 0, 0, 0, 57.7717, 0, 0, 0, 44.4769, 81.4827, 51.089, 0, 0, 0, 90.1659, 56.4038, 0, 42.4352, 87.5955, 22.2075, 0, 78.0525, 0, 0, 29.4906, 15.3546, 86.4733, 2.4102, 0, 0, 0, 36.6716, 41.9725, 85.2456, 64.8775, 0, 30.3075, 0, 41.0112, 6.9612, 32.73, 0, 47.5701, 0, 17.8653, 36.8756, 67.0176, 0, 0, 64.4389, 0, 78.0542, 36.4677]
[0, 4.6838, 0, 0, 0.914, 0, 0, 0, 78.9335, 48.3382, 68.7569, 0, 0, 0, 0, 32.206, 0, 0, 0, 75.6692, 7.8825, 79.0702, 0, 96.2581, 0, 65.822, 39.2051, 0, 4.5645, 65.7496, 19.0342, 0, 0, 0, 5.9906, 84.8307, 26.8291, 0, 12.4611, 0, 81.0862, 0, 10.5585, 0, 92.3231, 0, 6.651, 32.9376, 90.3842, 0, 27.2012, 0, 0, 37.9185, 3.8725, 15.8011, 0, 0, 0, 79.5658, 90.8268, 87.1273, 38.795, 92.3737, 0, 91.9336, 45.4964, 0, 93.8001, 0, 87.4258, 0, 0, 59.6132, 39.4933, 0, 78.193, 24.9047, 85.6261, 0, 63.8855, 74.6566, 0, 0, 0, 0, 12.248, 11.1087, 68.3588, 31.3695, 0, 75.0732, 0, 0, 0, 83.5483, 58.9889, 0, 0, 61.2098, 0, 42.1215, 0, 0, 64.0328, 83.3267, 0, 79.4092, 14.3246, 43.3899, 9.6343, 30.7388, 0, 2.39, 0, 32.3791, 29.3574, 0, 0, 51.5428, 63.4999, 10.7739, 41.1847, 0, 92.7932]
[30.0515, 82.9504, 45.3279, 48.1467, 0, 80.3996, 0, 77.0789, 0, 20.7119, 0, 27.3702, 81.6342, 7.4372, 0, 0, 0, 0, 78.0042, 87.3338, 20.5558, 70.3612, 18.989, 51.3936, 40.8793, 85.7336, 0, 12.1531, 68.5992, 0, 0, 0, 0, 0, 24.2106, 43.2278, 0, 97.884, 0, 56.8612, 0, 72.8767, 98.9522, 0, 22.1331, 74.7879, 0, 0, 0, 0, 52.8156, 0, 32.6319, 89.0306, 76.3304, 25.1391, 22.801, 15.362, 0.0348, 76.2445, 31.783, 0, 33.958, 0, 0, 8.0192, 0, 66.3073, 53.9974, 73.5736, 72.9596, 0, 58.0438, 0, 66.555, 28.0045, 16.2041, 53.6317, 0, 0, 0, 0, 0, 0, 54.457, 0, 8.8841, 75.5223, 0, 3.5808, 0, 0, 27.9147, 92.315, 0, 0, 0, 0, 0, 73.3403, 21.1718, 73.9874, 81.858, 17.6332, 69.104, 0, 21.5414, 0, 94.7512, 85.481, 0, 0, 10.939, 70.8394, 11.1361, 75.4577, 25.892, 62.55, 2.0588, 0, 0, 38.2206, 0, 0, 28.7652]
[28.397, 0, 46.1946, 0.604, 79.9499, 0, 31.1855, 0, 86.5921, 91.4944, 31.4624, 0, 77.3595, 0, 41.3072, 83.1493, 51.4435, 0, 0, 0, 69.1374, 17.96, 92.395, 11.3711, 0, 56.8208, 67.4437, 82.4011, 7.1582, 5.2669, 0, 0, 5.9906, 24.2106, 0, 89.4207, 0, 0, 41.8569, 63.1284, 55.1836, 51.8601, 71.8817, 0, 0, 42.3621, 28.101, 0, 13.8408, 0, 15.4556, 0, 0, 84.8199, 0, 57.3893, 0, 0, 0, 0, 0, 34.4906, 1.2617, 0, 62.9355, 0, 0, 69.2943, 8.2238, 18.1487, 91.8328, 1.9433, 44.6817, 0, 36.7221, 4.8514, 0, 0, 57.3523, 10.2628, 4.6805, 14.6088, 0, 0, 0, 33.9049, 0, 0, 77.9255, 0, 79.0504, 3.383, 59.6081, 42.1644, 4.3125, 0, 70.2516, 45.6389, 51.7864, 94.5544, 8.1322, 85.2692, 56.6548, 0, 0, 0, 0, 0, 3.7424, 0, 2.763, 99.2788, 87.0514, 8.5979, 0, 0, 0, 47.1775, 0, 0, 56.7162, 0, 0, 0, 0]
[0, 93.88, 0, 0, 88.673, 0, 0, 82.1909, 33.865, 62.4308, 0, 61.2673, 0, 80.3925, 35.4788, 0, 0, 0, 76.5881, 1.9905, 29.9216, 4.9804, 0, 63.133, 19.1363, 0, 45.8919, 0, 49.303, 0, 89.9187, 0, 84.8307, 43.2278, 89.4207, 0, 0, 0, 95.4386, 0, 86.8681, 0, 0, 22.325, 0, 51.9953, 1.235, 0, 88.0135, 0, 29.1399, 6.6852, 0, 0, 64.2335, 40.6994, 0, 0, 83.7888, 0, 0, 1.899, 25.231, 85.5756, 0, 2.241, 90.8679, 53.3879, 17.2577, 97.348, 52.2685, 31.3867, 0, 61.5343, 0, 0, 32.0412, 25.094, 0, 48.368, 47.8306, 52.8254, 45.5108, 0, 30.2205, 24.2296, 71.2906, 43.2112, 93.2515, 0, 0, 28.0183, 93.9013, 0, 98.1412, 0, 47.9571, 30.7753, 0, 0, 0, 52.5547, 20.8501, 40.0788, 0, 0, 65.1713, 0, 0, 31.9325, 27.1721, 69.7163, 12.7074, 87.4638, 70.3976, 99.1108, 0, 0, 93.9507, 0, 5.0724, 70.5376, 44.9626, 39.5728, 40.1655]
[88.2945, 0, 0, 0, 0, 67.9016, 0, 0, 0, 0, 72.3425, 15.9328, 99.5817, 62.3211, 38.3564, 92.1271, 57.8232, 0, 44.2569, 19.0868, 44.3956, 0, 47.3662, 19.721, 12.5082, 26.1081, 87.6149, 0, 0, 0, 10.5299, 72.7711, 26.8291, 0, 0, 0, 0, 87.1495, 31.2077, 71.7081, 92.3932, 69.8803, 31.2918, 0, 0, 0, 0, 38.8157, 0, 7.265, 0, 0, 0, 76.0424, 67.2007, 0.8865, 43.7407, 0, 81.92, 93.5913, 8.0294, 0, 0, 0, 0, 8.6912, 61.5619, 0, 41.2383, 97.8525, 68.2181, 72.332, 17.6032, 84.8116, 24.2938, 0, 32.2552, 0, 0, 0, 22.8671, 30.7023, 0, 60.7806, 55.2521, 34.249, 24.6333, 0, 56.1477, 0, 2.9288, 0, 0, 0, 5.926, 0, 67.3466, 0, 1.7846, 17.4758, 86.375, 0, 88.1145, 2.3429, 30.093, 48.0632, 8.0909, 0, 87.1804, 0, 34.076, 13.3768, 0, 0, 7.9409, 0, 0, 0, 39.8324, 72.5049, 0, 34.8269, 40.5413, 0, 0]
[67.5654, 0, 21.6511, 0, 26.2135, 0, 47.4646, 55.7686, 46.5064, 83.2515, 0, 80.7584, 60.3838, 0, 2.7265, 45.881, 96.4696, 87.7712, 0.3169, 0, 0, 0, 0, 73.8713, 0, 53.5321, 47.0476, 15.6211, 89.2501, 41.244, 0, 0, 0, 97.884, 0, 0, 87.1495, 0, 0, 0, 0, 56.9074, 3.8815, 0, 48.7385, 0, 0, 61.8877, 0, 82.5074, 0, 0, 92.7122, 33.7796, 0, 0, 0, 0, 2.1737, 9.977, 0, 66.806, 0, 67.2506, 82.1121, 94.1914, 0, 0, 0, 0, 20.3246, 43.9462, 74.9212, 20.311, 34.1518, 8.0647, 0, 51.4612, 90.3877, 1.2143, 0, 0, 58.1707, 47.3773, 0, 0, 49.2221, 58.2362, 11.4215, 31.8488, 57.8765, 0, 0, 67.0331, 28.8069, 93.5822, 0, 0, 0, 0, 0, 0, 89.4528, 0, 0, 0, 61.0605, 0, 0, 94.7852, 0, 46.2103, 28.4536, 2.6463, 0, 0.5928, 0, 0, 70.1406, 46.1316, 0, 0, 0, 47.3825, 0]
[15.7506, 0, 18.8922, 77.9466, 0, 0, 0, 3.8056, 0, 43.2339, 61.6631, 0, 0, 27.3412, 0, 23.9079, 0, 0, 12.3925, 0, 18.5695, 83.3702, 0, 15.0434, 0, 0, 41.8647, 0, 56.2457, 93.7717, 7.5162, 65.1553, 12.4611, 0, 41.8569, 95.4386, 31.2077, 0, 0, 62.625, 3.6563, 0, 0, 0, 25.427, 43.848, 29.3771, 26.28, 0, 0, 0, 0, 45.3176, 9.047, 0, 0, 27.7646, 0, 0, 0, 0, 0, 0, 0, 53.9614, 0, 0, 0, 13.46, 15.0267, 0, 12.8312, 0, 0, 31.2837, 0, 37.397, 0, 75.047, 89.7153, 0, 0, 0, 0, 75.7276, 0, 0, 4.0249, 0, 0, 0, 0, 0, 1.5681, 0, 0, 41.1782, 75.8251, 31.5653, 0, 48.2546, 59.5656, 0, 0, 19.54, 93.2869, 0, 0, 0, 0, 0, 13.0994, 40.6738, 14.217, 16.2302, 32.0752, 72.8024, 74.0373, 0, 0, 96.2652, 8.7215, 0, 0, 12.3941]
[0, 0, 90.6813, 0, 0, 86.3767, 44.5299, 0, 0, 20.8095, 0, 0, 0, 0, 76.7319, 0, 0, 50.4931, 94.1789, 96.6164, 98.2913, 0, 35.0055, 0, 5.0058, 66.915, 42.2458, 23.5965, 24.2452, 62.5814, 29.4146, 46.8026, 0, 56.8612, 63.1284, 0, 71.7081, 0, 62.625, 0, 46.0442, 0, 77.6961, 15.7008, 0, 0, 49.2294, 0, 0, 26.6308, 0, 0, 4.5863, 18.5621, 50.01, 0, 5.1578, 0, 9.1935, 75.5686, 46.6617, 0, 0.7946, 0, 81.5903, 0, 0, 0, 85.833, 0, 1.8826, 0, 0, 11.189, 96.6305, 1.1448, 60.9957, 94.2372, 0, 0, 0, 0, 29.1565, 84.1836, 39.0052, 0, 0, 0, 12.5756, 60.4588, 31.2723, 30.405, 96.4003, 0, 51.4763, 13.43, 52.237, 0, 0, 81.2698, 96.9889, 1.7133, 30.2271, 0, 99.1527, 89.3053, 78.3672, 0, 40.6325, 2.4297, 8.3322, 2.3366, 0, 60.132, 0, 0, 0, 0, 0, 47.8214, 95.1417, 0, 0, 46.5032, 24.2169]
[16.5565, 3.707, 0, 97.1621, 17.7609, 28.4345, 0, 30.0196, 0, 0, 83.6848, 68.6812, 69.8496, 0, 22.1805, 4.5773, 0, 0, 0, 0, 0, 38.2218, 53.9368, 97.8079, 0, 0, 0, 0, 65.9047, 0, 1.334, 0, 81.0862, 0, 55.1836, 86.8681, 92.3932, 0, 3.6563, 46.0442, 0, 46.6296, 35.1493, 40.2127, 0, 18.1692, 0, 5.0795, 0, 37.6372, 90.3128, 43.6348, 25.3008, 98.2398, 0, 0, 82.9459, 0, 77.243, 0, 0, 62.5417, 0, 31.3054, 64.3787, 0, 52.794, 0, 53.1106, 65.4221, 45.8305, 94.5602, 17.7041, 95.4848, 0, 0, 92.1635, 0, 51.3181, 0, 0, 7.3933, 61.7596, 84.3695, 21.638, 14.7659, 0, 0, 0, 97.75, 53.0891, 0, 6.0786, 99.1973, 0, 83.7841, 36.6884, 82.0986, 76.9453, 98.1774, 0, 0, 47.0728, 0, 0, 50.3255, 36.0423, 0, 0, 0, 90.4927, 98.0047, 59.6159, 89.4535, 0, 82.26, 66.8299, 0, 4.5068, 67.3164, 77.2892, 0, 85.5946, 0, 43.8914]
[44.028, 0, 0, 75.4722, 0, 27.4146, 93.9167, 89.9405, 90.1403, 0, 0, 90.478, 58.0763, 64.5811, 48.1028, 4.0448, 35.5296, 26.0453, 0, 98.1737, 96.3258, 0, 48.6902, 46.0996, 95.0268, 0, 0, 0, 0, 0, 62.8223, 3.8202, 0, 72.8767, 51.8601, 0, 69.8803, 56.9074, 0, 0, 46.6296, 0, 54.4619, 0, 16.7379, 6.3879, 45.9501, 0, 0, 60.5707, 0, 0, 98.849, 0, 89.3093, 0, 37.6395, 24.9339, 0, 0, 0, 68.0033, 75.185, 3.8522, 0, 0, 0, 0, 11.4727, 0, 0, 95.1595, 64.495, 29.181, 28.1031, 47.8936, 13.8147, 0, 50.4675, 0, 95.6145, 0, 0, 0, 1.7392, 63.8629, 0, 0, 33.5204, 0, 56.424, 26.8118, 30.2884, 62.6499, 29.7438, 4.1507, 0, 83.1004, 0, 0, 0, 93.1046, 4.4629, 0, 76.0901, 85.5232, 38.8522, 0, 51.4954, 89.6261, 0, 74.4036, 48.8517, 91.1674, 53.3338, 47.451, 0, 0, 72.776, 0, 0, 67.2087, 0, 0, 12.8994]
[14.7827, 46.3277, 0, 28.4966, 7.9457, 0, 0, 0, 0, 0, 31.2029, 0, 38.6875, 13.3473, 0, 0, 0, 75.4921, 0, 0, 0, 92.9569, 0, 0, 95.191, 0, 97.1987, 61.5547, 0, 20.9006, 0, 0, 10.5585, 98.9522, 71.8817, 0, 31.2918, 3.8815, 0, 77.6961, 35.1493, 54.4619, 0, 75.2532, 60.8961, 0, 14.8341, 31.6908, 0, 71.409, 0, 0, 0, 50.059, 0, 20.2825, 66.6332, 28.8176, 0, 77.7376, 0, 0, 29.9914, 12.1652, 0, 0, 0, 0, 50.8358, 23.3469, 0, 72.2364, 0, 0, 58.212, 54.8315, 0, 0, 45.6029, 0, 10.4954, 59.2743, 36.0768, 0, 0, 0, 0, 95.3566, 40.8656, 0, 70.7246, 0, 0, 0, 18.0379, 0, 0, 42.9999, 95.432, 0, 0, 14.2246, 0, 0, 61.8057, 0, 77.0265, 44.0754, 76.07, 0, 4.7923, 29.2632, 69.6094, 95.3185, 33.1569, 12.6334, 0, 27.3405, 13.0991, 72.5406, 11.6134, 0, 0, 48.5856, 0]
[76.3234, 0, 46.2138, 0, 92.1985, 56.3089, 40.2706, 0, 0, 0, 40.9404, 44.6191, 64.1277, 2.9489, 2.0021, 0, 37.3096, 0, 0, 0, 0, 0, 0, 45.4559, 47.7872, 85.1397, 0, 66.7156, 94.7792, 61.2185, 0, 31.8727, 0, 0, 0, 22.325, 0, 0, 0, 15.7008, 40.2127, 0, 75.2532, 0, 58.9069, 89.6522, 0, 0, 27.8433, 0, 81.4842, 80.8588, 0, 73.4793, 0, 0, 0, 0, 0, 0, 0, 0, 74.742, 0, 0.7301, 78.8691, 64.4875, 0, 77.4392, 0, 0, 2.9665, 0, 95.9582, 0, 17.5554, 79.2952, 71.2954, 0, 0, 39.4469, 31.1757, 47.9263, 24.1616, 0, 0, 0, 82.5889, 25.3713, 63.3095, 5.919, 94.3998, 15.8304, 0, 44.3369, 88.7689, 66.5313, 92.8282, 0, 62.3784, 0, 0, 98.1399, 13.1323, 0, 89.4766, 0, 0, 0, 74.5893, 0, 23.7487, 81.4036, 79.9211, 0, 0.9575, 72.8387, 0, 0, 41.5451, 42.2849, 0, 22.6085, 72.893, 0]
[50.2548, 0, 74.3094, 31.0383, 0, 0, 0, 0, 0, 0, 0, 0, 87.9978, 0, 0, 0, 0, 73.5746, 20.51, 0, 45.6481, 30.5045, 2.1659, 93.9971, 0, 83.196, 0, 0, 91.4704, 0, 99.7142, 0, 92.3231, 22.1331, 0, 0, 0, 48.7385, 25.427, 0, 0, 16.7379, 60.8961, 58.9069, 0, 0, 0, 56.2759, 76.0604, 94.9377, 81.6913, 0, 0, 0, 26.8494, 0, 79.7414, 56.4322, 13.5887, 90.0565, 84.1955, 0, 0, 43.9722, 0, 0, 29.5146, 14.1468, 40.3376, 31.236, 0, 91.0366, 69.651, 0, 42.4376, 48.0174, 0, 58.3617, 50.6713, 0, 0, 8.9505, 46.2728, 10.4004, 0, 42.0901, 0, 12.1583, 32.673, 0, 80.8226, 0, 0, 55.9788, 95.1155, 18.1929, 18.6494, 0, 0, 44.9431, 0, 0, 0, 66.4908, 36.5112, 0, 4.1901, 0, 53.3654, 0, 82.5916, 23.4212, 51.9782, 50.9666, 98.7834, 86.7879, 38.8542, 0, 17.1438, 1.1845, 0, 60.1908, 0, 11.3353, 22.2786]
[80.8629, 86.0099, 72.6721, 39.5347, 76.9154, 99.55, 26.1404, 0, 69.8348, 87.773, 91.252, 69.3686, 0, 91.4951, 33.443, 92.7784, 93.533, 0, 62.9668, 63.2338, 77.1057, 18.9772, 0, 40.7633, 0, 0, 0, 0.2227, 43.375, 99.9793, 90.2316, 0, 0, 74.7879, 42.3621, 51.9953, 0, 0, 43.848, 0, 18.1692, 6.3879, 0, 89.6522, 0, 0, 99.1703, 84.3302, 0, 0, 85.0862, 0, 0, 89.5118, 0, 0, 0, 0, 83.9225, 0, 59.2926, 47.5659, 0, 86.5966, 0, 52.7675, 0, 64.8731, 44.4214, 41.7866, 26.7364, 0, 18.5339, 65.3675, 0, 0, 10.257, 17.2571, 36.9482, 24.9127, 0, 0, 55.4533, 0, 0.7159, 0, 0, 0, 0.3896, 0, 89.2428, 0, 0, 37.0208, 76.1122, 30.2625, 0, 0, 45.7257, 0, 0, 35.1645, 80.3256, 45.1949, 0, 95.9603, 41.0589, 47.375, 0, 0, 67.8349, 55.5405, 79.7786, 29.9547, 0, 59.9077, 33.5341, 0, 23.9658, 0, 6.2133, 0, 78.1952, 64.4173, 0]
[0, 55.8242, 67.9849, 0, 0, 35.965, 10.2064, 8.8121, 0, 30.5977, 0, 36.7849, 0, 40.7142, 77.1867, 0, 40.4248, 0, 0, 0, 0, 0, 43.8692, 30.173, 0, 62.5019, 0, 32.9762, 0.76, 91.2472, 45.1283, 0, 6.651, 0, 28.101, 1.235, 0, 0, 29.3771, 49.2294, 0, 45.9501, 14.8341, 0, 0, 99.1703, 0, 68.8139, 0, 55.0008, 86.6499, 27.4796, 87.2032, 0, 0, 16.8128, 0, 74.1891, 27.3856, 0, 0, 86.9012, 0, 0, 90.3458, 83.3439, 0, 0, 38.8918, 0, 82.9307, 72.3722, 0, 11.1134, 52.1502, 14.7217, 69.2949, 1.284, 0, 0, 54.6143, 26.6473, 27.6557, 85.2189, 51.7781, 61.4619, 92.1797, 15.8903, 0, 0, 89.9799, 0, 0, 0, 62.3272, 78.32, 0, 97.1493, 34.6914, 30.2707, 0, 50.2336, 0, 85.5567, 0, 0, 0, 2.9703, 0, 0, 0, 0.3432, 0, 94.5759, 0, 6.7622, 94.8874, 69.5716, 66.9313, 71.0797, 4.1348, 45.3141, 51.9841, 77.3827, 0]
[98.1887, 49.5241, 37.7892, 0, 89.3752, 75.1786, 0, 0, 91.6102, 3.5051, 0, 0, 94.7957, 69.2736, 0, 0, 41.6135, 0, 87.5007, 0, 0, 0, 0, 85.2562, 66.4353, 87.4248, 29.4101, 33.1636, 0, 0, 0, 99.2999, 32.9376, 0, 0, 0, 38.8157, 61.8877, 26.28, 0, 5.0795, 0, 31.6908, 0, 56.2759, 84.3302, 68.8139, 0, 35.735, 0, 71.2378, 90.3921, 71.0121, 0, 29.9092, 26.3628, 13.2048, 3.6082, 99.9588, 10.2222, 50.7706, 0, 0, 4.1255, 0, 16.0457, 0, 14.6615, 47.4217, 0, 86.7726, 0, 90.5452, 0.7885, 0, 0, 43.6289, 41.0998, 22.8939, 0, 0, 0, 33.3521, 0, 0, 79.486, 0, 67.3767, 70.648, 65.4218, 0, 71.9561, 0, 7.4354, 2.6586, 0, 0, 39.6767, 61.6806, 14.7984, 33.0693, 0, 0, 65.3498, 42.572, 0, 20.105, 47.5081, 0, 9.0266, 0, 0, 0, 76.6294, 0, 63.2597, 0, 6.2488, 90.4677, 91.4399, 0, 19.7311, 22.3987, 6.9575, 66.8305]
